+-----------------------------------------------------+-----------------+---------+
|                        State                        |      Action     | Q-Value |
|   (1, 3, 0, True, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (2, 3, 0, True, True, False, False, False, True)  |   Actions.DOWN  |  -1.04  |
|   (4, 3, 0, True, True, False, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (1, 3, 0, True, True, False, False, False, True)  |    Actions.UP   |   -0.3  |
|   (0, 3, 0, True, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (1, 3, 0, True, True, False, False, False, True)  |   Actions.LEFT  |   -0.3  |
|   (1, 2, 0, True, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (2, 2, 0, True, True, False, False, False, True)  |  Actions.RIGHT  |   -0.4  |
|   (1, 4, 0, True, True, False, False, False, True)  |   Actions.DOWN  |  -0.38  |
|   (4, 4, 0, True, True, False, False, False, True)  |   Actions.LEFT  |  -0.34  |
|   (4, 2, 0, True, True, False, False, False, True)  |   Actions.LEFT  |   -0.3  |
|   (4, 1, 0, True, True, False, False, False, True)  |  Actions.PICKUP |   3.9   |
|   (4, 1, 1, True, True, False, False, False, True)  |    Actions.UP   |  -0.66  |
|   (3, 1, 1, True, True, False, False, False, True)  |    Actions.UP   |   -0.3  |
|   (2, 1, 1, True, True, False, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (2, 2, 1, True, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (3, 2, 1, True, True, False, False, False, True)  |    Actions.UP   |   -0.3  |
|   (2, 2, 1, True, True, False, False, False, True)  |   Actions.LEFT  |   -0.3  |
|   (2, 1, 1, True, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (3, 1, 1, True, True, False, False, False, True)  |   Actions.LEFT  |  -0.51  |
|   (3, 0, 1, True, True, False, False, False, True)  |   Actions.DOWN  |  -0.66  |
|   (4, 0, 1, True, True, False, False, False, True)  |    Actions.UP   |  -0.51  |
|   (4, 0, 1, True, True, False, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (3, 1, 1, True, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (3, 0, 1, True, True, False, False, False, True)  |    Actions.UP   |   -0.3  |
|   (2, 0, 1, True, True, False, False, False, True)  | Actions.DROPOFF |   3.9   |
|   (2, 0, 0, True, True, False, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (2, 1, 0, True, True, False, False, False, True)  |   Actions.LEFT  |   -0.3  |
|   (2, 0, 0, True, True, False, False, False, True)  |    Actions.UP   |  -0.51  |
|   (1, 0, 0, True, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (1, 0, 0, True, True, False, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (1, 1, 0, True, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (2, 1, 0, True, True, False, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (2, 2, 0, True, True, False, False, False, True)  |    Actions.UP   |  -0.34  |
|   (1, 2, 0, True, True, False, False, False, True)  |    Actions.UP   |   -0.3  |
|   (0, 2, 0, True, True, False, False, False, True)  |   Actions.LEFT  |   -0.3  |
|   (0, 1, 0, True, True, False, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (0, 2, 0, True, True, False, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (0, 1, 0, True, True, False, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (0, 0, 0, True, True, False, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (1, 0, 0, True, True, False, False, True, True)   |    Actions.UP   |   -0.3  |
|   (0, 0, 0, True, True, False, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (0, 1, 0, True, True, False, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (1, 1, 0, True, True, False, False, True, True)   |    Actions.UP   |   -0.3  |
|   (0, 1, 0, True, True, False, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (0, 2, 0, True, True, False, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (0, 3, 0, True, True, False, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (0, 4, 0, True, True, False, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (0, 3, 0, True, True, False, False, True, True)   |   Actions.LEFT  |  -0.51  |
|   (0, 4, 0, True, True, False, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (1, 4, 0, True, True, False, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (1, 3, 0, True, True, False, False, True, True)   |    Actions.UP   |  -0.34  |
|   (0, 2, 0, True, True, False, False, True, True)   |   Actions.DOWN  |  -0.51  |
|   (1, 2, 0, True, True, False, False, True, True)   |    Actions.UP   |  -0.56  |
|   (1, 2, 0, True, True, False, False, True, True)   |   Actions.LEFT  |  -0.51  |
|   (1, 1, 0, True, True, False, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|    (2, 2, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.34  |
|    (1, 2, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.38  |
|    (0, 2, 0, True, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|    (0, 1, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.66  |
|    (0, 0, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.71  |
|    (1, 1, 0, True, True, True, False, True, True)   |   Actions.DOWN  |   -0.4  |
|  (1, 2, 1, False, True, False, False, False, False) |    Actions.UP   |   -0.3  |
|  (0, 1, 1, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (0, 1, 1, False, True, False, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (0, 0, 1, False, True, False, False, False, False) | Actions.DROPOFF |   3.9   |
|  (0, 0, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.66  |
|  (3, 0, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.51  |
|  (4, 0, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.51  |
|  (4, 1, 1, False, True, False, False, False, False) |   Actions.LEFT  |  -0.66  |
|  (4, 0, 1, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.68  |
|  (3, 1, 1, False, True, False, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (3, 0, 1, False, True, False, False, False, False) |   Actions.DOWN  |   -0.3  |
|  (4, 0, 1, False, True, False, False, False, False) |    Actions.UP   |   -0.3  |
|  (3, 0, 1, False, True, False, False, False, False) |    Actions.UP   |   -0.3  |
|  (2, 2, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 1, 0, False, True, False, False, True, False)  |    Actions.UP   |   -0.3  |
|  (1, 1, 0, False, True, False, False, True, False)  |    Actions.UP   |  -0.55  |
|  (0, 1, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (0, 2, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (0, 1, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (1, 0, 0, False, True, False, False, True, False)  |    Actions.UP   |  -0.51  |
|  (0, 0, 0, False, True, False, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (0, 1, 0, False, True, False, False, True, False)  |   Actions.DOWN  |  -0.51  |
|  (1, 1, 0, False, True, False, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (2, 0, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (0, 1, 0, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (1, 1, 0, False, True, True, True, True, False)   |    Actions.UP   |  -0.54  |
|   (0, 1, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |  -0.51  |
|   (0, 2, 0, False, True, True, True, True, False)   |   Actions.LEFT  |  -0.54  |
|   (0, 3, 0, False, True, True, True, True, False)   |   Actions.LEFT  |   -0.3  |
|   (1, 0, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |  -0.34  |
|  (3, 1, 1, False, False, True, False, False, False) |    Actions.UP   |  -0.34  |
|  (2, 1, 1, False, False, True, False, False, False) |   Actions.DOWN  |  -0.35  |
|  (3, 0, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|  (3, 1, 0, False, False, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (3, 1, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 2, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 3, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 4, 0, False, False, True, False, True, False)  |    Actions.UP   |  -0.66  |
|  (2, 4, 0, False, False, True, False, True, False)  |   Actions.LEFT  |  -0.51  |
|  (2, 3, 0, False, False, True, False, True, False)  |    Actions.UP   |  -0.51  |
|  (1, 3, 0, False, False, True, False, True, False)  |  Actions.PICKUP |   6.63  |
|  (1, 3, 1, False, False, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|  (1, 4, 1, False, False, True, False, True, False)  |   Actions.LEFT  |  -0.79  |
|  (1, 3, 1, False, False, True, False, True, False)  |    Actions.UP   |  -0.51  |
|  (0, 3, 1, False, False, True, False, True, False)  |  Actions.RIGHT  |  -0.66  |
|  (0, 4, 1, False, False, True, False, True, False)  |   Actions.DOWN  |  -0.51  |
|  (1, 4, 1, False, False, True, False, True, False)  |    Actions.UP   |   -0.3  |
|  (1, 4, 1, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 4, 1, False, False, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 3, 1, False, False, True, False, True, False)  |   Actions.DOWN  |  -0.51  |
|  (3, 3, 1, False, False, True, False, True, False)  |   Actions.DOWN  |  -0.51  |
|  (4, 3, 1, False, False, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (4, 2, 1, False, False, True, False, True, False)  |    Actions.UP   |  -0.51  |
|  (3, 2, 1, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 2, 1, False, False, True, False, True, False)  |    Actions.UP   |   -0.3  |
|  (2, 2, 1, False, False, True, False, True, False)  |    Actions.UP   |   -0.3  |
|  (1, 2, 1, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (0, 3, 1, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.7  |
|  (1, 3, 1, False, False, True, False, True, False)  |   Actions.LEFT  |  -0.66  |
|  (1, 2, 1, False, False, True, False, True, False)  |    Actions.UP   |  -0.76  |
|  (0, 2, 1, False, False, True, False, True, False)  |   Actions.LEFT  |  -0.51  |
|  (0, 1, 1, False, False, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (0, 0, 1, False, False, True, False, True, False)  | Actions.DROPOFF |   3.9   |
|  (0, 0, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |  -0.74  |
|  (0, 1, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |  -0.66  |
|  (0, 2, 0, False, False, True, False, True, False)  |   Actions.LEFT  |  -0.66  |
|  (0, 2, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (0, 3, 0, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (0, 2, 1, False, False, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|  (1, 3, 1, False, False, True, False, True, False)  |   Actions.DOWN  |  -0.51  |
|  (2, 3, 1, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 4, 1, False, False, True, False, True, False)  |    Actions.UP   |   -0.3  |
|  (0, 2, 1, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (0, 4, 1, False, False, True, False, True, False)  |   Actions.LEFT  |  -0.82  |
|  (4, 3, 1, False, False, True, False, True, False)  |    Actions.UP   |   -0.3  |
|  (3, 3, 1, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 4, 1, False, False, True, False, True, False)  | Actions.DROPOFF |   3.9   |
|  (3, 4, 0, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 4, 0, False, False, True, False, True, False)  |    Actions.UP   |  -0.51  |
|  (1, 3, 0, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 3, 0, False, False, True, False, True, False)  |   Actions.LEFT  |  -0.51  |
|  (2, 2, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 2, 0, False, False, True, False, True, False)  |    Actions.UP   |   -0.3  |
|  (1, 2, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (1, 3, 0, False, False, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (1, 2, 0, False, False, True, False, True, False)  |    Actions.UP   |   -0.3  |
|  (0, 1, 0, False, False, True, False, True, False)  |   Actions.LEFT  |  -0.54  |
|  (0, 1, 0, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (1, 1, 0, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 1, 0, False, False, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 0, 0, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 0, 0, False, False, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 0, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 1, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 2, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 3, 0, False, False, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 4, 0, False, False, True, False, True, False)  |    Actions.UP   |   -0.3  |
|  (1, 4, 0, False, False, True, False, True, False)  |    Actions.UP   |   -0.3  |
|  (0, 4, 0, False, False, True, False, True, False)  |  Actions.PICKUP |   3.9   |
|  (0, 3, 1, False, False, True, False, True, False)  |   Actions.LEFT  |  -0.34  |
|  (1, 2, 0, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (1, 3, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.38  |
|  (3, 2, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.59  |
|  (2, 0, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.34  |
|  (4, 1, 1, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 2, 1, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.34  |
|  (4, 0, 1, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 1, 1, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (3, 1, 1, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (3, 1, 1, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 2, 1, False, True, True, False, False, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 2, 1, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 3, 1, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 4, 1, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|   (1, 2, 0, False, True, True, False, False, True)  |  Actions.RIGHT  |  -0.51  |
|   (1, 3, 0, False, True, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (2, 3, 0, False, True, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (1, 4, 0, False, True, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (1, 3, 1, False, True, True, False, False, True)  |   Actions.DOWN  |  -0.38  |
|   (3, 0, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (3, 1, 1, False, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (4, 1, 1, False, True, True, False, True, True)   |   Actions.LEFT  |  -0.51  |
|   (4, 0, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.78  |
|   (4, 1, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (4, 2, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|   (4, 3, 1, False, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|   (3, 3, 1, False, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (4, 3, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (4, 4, 1, False, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|   (3, 4, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 3, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 2, 1, False, True, True, False, True, True)   |    Actions.UP   |  -0.51  |
|   (2, 2, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (2, 1, 1, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.59  |
|   (3, 0, 1, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.82  |
|   (4, 0, 1, False, True, True, False, True, True)   |    Actions.UP   |  -0.51  |
|   (4, 1, 1, False, True, True, False, True, True)   |    Actions.UP   |  -0.51  |
|   (3, 2, 1, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.51  |
|   (4, 3, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (4, 2, 1, False, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|   (2, 2, 1, False, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|   (0, 0, 1, False, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (1, 0, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (1, 1, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (1, 0, 1, False, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (2, 0, 1, False, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|   (3, 1, 1, False, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|    (0, 0, 1, True, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|  (3, 4, 0, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
